level_0,index,label,text,score
4506,5032,1,ｵﾖｰ(;_;)って感じなのすき,0.8309
5658,6238,1,「風が吹いて髪がオールバックになる」って意味以外があるはずだ！って考察班が動いてもそのまんまの意味だからなんも見つからないの好き,0.9226
2229,2512,1,この曲中毒性高すぎるわ笑授業中ずっと脳内ループしてて先生の話一つも覚えてねぇ,0.7841
2115,2398,0,ちょっと寝た瞬間終わったわ天気はいいのに起きれない眠気強すぎておなくなり定期定期的に遅刻ダッシュ,0.4878
7172,7903,0,キャベツ検定……不合格です……。,0.9901
4657,5183,0,俺天然パーマだから髪上がらないんだよね,0.7859
2324,2610,0,絵がマヌケすぎて中毒になるw,0.8886
3447,3925,1,ミリオンキターーーーーー,0.7104
2582,2881,0,なぜサブスクに無いんだあああああああああああぁぁぁ！早く配信して欲しい😢,0.8807
6157,6745,1,歌愛ユキちゃん大好きだから嬉しい.......😇😇しかも中毒性があって好きです,0.9911
2575,2874,0,とりあえず人間が進めないレベルの風吹いてるのに微動だにしないスカートの防御力が異常なことはよくわかった,0.5324
2260,2544,0,なぜだろう、この動画を見つけたら聞いてしまう、、、,0.851
2513,2812,1,地味に犬可愛いの好き,0.9847
5995,6581,1,ありがとうございます！,0.9893
5586,6150,0,1:12キャベツ検定ｯｯ……不合格ｯｯｯｯ…！！！,0.4924
3950,4451,1,やっぱり何もないのホント草,0.4836
2252,2536,1,謎に中毒性ある…毎日聴きにきてるわ…,0.5886
7695,8429,1,明るめでポップな雰囲気にユキちゃんがあってて最高！！！,0.9943
6440,7061,1,いキリタ((きりたんみたいにクs(((可愛い感じのロr((女の子でいいですね(￣ー￣)ｂｸﾞｯ!,0.9273
562,677,0,なんとなく冬の群馬感,0.6811
2499,2797,1,"前奏もなんも無しで急にサビ始まるのまさに""突風""って感じがして好き",0.9857
217,309,1,両サイドの手拍子がドチャクソスコ😂,0.7029
4291,4797,0,お互い大変😂,0.9617
5422,5975,1,とにかくリズムが脳に焼き付けてられてまた聞きたくなる,0.917
4032,4535,1,いいね！,0.987
5622,6200,1,こういう力がはいってないようなゆるっとした感じ凄くいい。自分の中では新しい風。,0.9766
2382,2669,1,この曲、つかってよろしいですか？,0.6396
5280,5829,1,再生数に見合わないグット数なのが愛されてる証明なんやろなぁ…,0.4915
5603,6170,1,すごい,0.73
1628,1871,1,この女の子が可愛いw,0.9867
7135,7866,1,目覚まし音に設定したい…！ユキちゃんもリズムもイラストもYukopiさんも全てが神だ！！,0.9863
2657,2961,1,リコーダー部分のカラスがしぬほど愛おしい,0.9873
2085,2367,1,全部わかりみが深い,0.6648
5351,5900,1,着目点が天才,0.5989
5986,6572,1,なんでこの曲聴く様になったか数万再生の頃からずっと考えたんだけど、普段ボカロの新譜開いたりしないのにさサムネの吸引力がエグかったからかな。何にしても結果は正解だったと言える,0.8789
4008,4511,0,進めない♪,0.9674
1019,1238,0,え、何回ここにくるんだ私。,0.8076
7710,8444,1,リコーダー可愛い〜,0.9914
6725,7445,0,ぬくにぎさんに思考を乗っ取られた稲葉曇,0.95
730,932,1,夏！！シー！フー！ドオオオオト！！！！！！,0.6221
538,650,1,カップ麺のCMからきたけど、これ中毒性すごいあるな,0.7295
6422,7039,1,12日ですごいことなっててなんか意味もなく誇らしくなっちゃった,0.7013
3456,3934,0,烏の技量ヤバすぎる,0.8837
1411,1652,1,※その後キャベツは鳩達が美味しく頂きました。,0.8834
1677,1921,1,見つけたらみちゃう意味(面白い),0.9152
6269,6865,1,なんか日常みあって好き,0.9929
6671,7388,1,これは伸びると思ったけど…ほんとにすごい伸びしてるな🎉,0.9433
6528,7236,1,イラスト、曲、リズム全部に中毒性えぐすぎる,0.9307
5318,5867,1,ガチャ玉からウーパールーパー出てくるとこでジワった,0.8299
2345,2631,0,風で私の傘がだいたい10個ぐらいお亡くなりなった,0.9922
2163,2446,1,コメ欄読む時用のbgmとしても有能なんだけどw,0.5713
2008,2290,0,なぜか中毒になってしまうカオス,0.8091
3774,4265,0,酔っ払ってなんも考えたくない時に何となくぼーっと見れんの強い,0.8949
1237,1474,1,好き,0.9401
146,196,1,あ！！！！！！例のキャベツだ！！！！！！,0.5007
1371,1611,1,ぷるぷる震えてる猫（？）可愛い,0.9126
7144,7875,1,ちょっと観た瞬間終わったわ次の動画に進めない神曲すぎてお亡くなり定期定期的に墓を建てる,0.9393
5709,6290,1,ボカロの機械声が生理的に無理で歌い手さんしか聞いたことなかったけど初めて鳥肌立たずに最後まで聞けたしなんなら良いと思った😭✨定期定期的に聞きたい曲です🥰,0.9852
5585,6148,1,キャベツの作画が良いww,0.9899
3533,4013,0,群馬の冬は風強すぎてまじで後退する(からっ風)逆に帰り道は加速しすぎて事故る,0.9324
6427,7044,1,よあけなキャベツ好き,0.9159
7497,8231,1,……って、思いました。のめっちゃ贅沢な2小節の使い方がツボ,0.6714
1041,1264,0,なんか宮城県並みの、風強くて外出れないパターソン😂,0.9413
2389,2676,1,素材お借りすると思います！(。>д<),0.5286
4284,4790,0,くせになるリズム感,0.794
35,42,1,意外と飽きない粘り強い曲,0.8605
927,1146,1,世界一内容薄い歌なのに世界一メッセージ性強いと思う。,0.807
1824,2070,1,なんという中毒性の塊,0.9673
1576,1819,0,ベトナムで鳴らした俺達特攻部隊は濡れ衣を着せられ当局に逮捕されたが刑務所を脱出したが風が強すぎて地下に潜った、地下でくすぶってる俺達じゃない！！すじさへ通りゃ金次第で何でもやってのける命知らず不可能を可能に死巨大な鳩を粉砕する俺達側溝野郎Yチーム！！,0.5864
2313,2599,1,冬場にスキーに行ったのに風強すぎて坂なのに進まない時のことを思い出しましたありがとうございます,0.6796
2052,2334,1,すき,0.8999
2610,2913,0,風吹いてると脳内再生とまらんくなる,0.7083
5061,5599,1,リコーダーが好きすぎて進めない,0.5178
7644,8378,1,やばい好きすぎる,0.9919
5606,6176,1,このぐらいの作文の感想文みたいな力抜いた歌詞が良い,0.9914
1293,1530,1,鳩が大乱闘してるの面白い,0.9813
5966,6551,1,こういう平和なので良いんすよ,0.9205
5088,5633,1,いつのまにか300万行っとるやんwそしてさすがの中毒性。,0.7518
1255,1492,1,好き,0.9401
1502,1744,0,一昨日傘大破した……,0.991
3382,3776,1,強風だから今日だけで20万ぐらい増え出るのおもしろ,0.9618
4985,5516,1,プロセカに追加してほしいwwww,0.6042
6935,7662,1,すげぇ曲だ、、、、ありがとうございます😭,0.9848
7471,8205,1,0:29ここの小並感な歌詞大好き,0.9929
6959,7686,1,ちょい大袈裟な日常をテーマにしたボカロPなった方いい,0.7237
783,999,0,ナッパから本家見に来ましたそこまでお亡くなり要素なかったですね,0.6333
583,699,0,この曲はいいと思うけどCMのカップヌードルをカプヌって略すのは無理があると思う,0.8906
6795,7518,1,白色の謎生物たちモフモフだけどモチモチしてそうで可愛くて好き,0.9923
3602,4087,0,チャンネル登録しないやついねーよな？,0.5884
528,639,1,神,0.9014
6018,6604,1,風強い日とか台風って大好き,0.9884
6682,7399,1,中毒性えぐいし伸びもえぐい…このまま1億再生いって欲しい4000万再生おめでとうございます！！これはもう1億も目前ですね…🎉,0.7896
7599,8333,0,キャベツが作画崩壊してて草,0.8807
3990,4492,0,手足ちゃんとあるはずなのにパワプロのキャラに見えて仕方ない,0.9834
197,281,0,まぁ、むきんって入力しても無勤なんて変換は候補にはでないと思うけどね🤔どやって間違えたのかな…普段から無勤という言葉をお使いになられてたのかな…,0.8886
2007,2289,1,6月になったら梅雨サイドウェーブとか、そんな感じの曲を作ってください♪（人´∀`*）,0.9361
2564,2863,1,まじで中毒性高すぎる,0.9935
969,1188,0,作画崩壊のキャベツだ！！,0.5522
4077,4581,0,再生数の伸びがエグすぎてなんか近所のおばさんみたいな気持ちになる,0.9359
2553,2852,1,MADが多すぎてやっと本家に辿り着けた💦,0.5476
1842,2089,1,この曲の風は強い向かい風だが再生数は追い風でドンドン増えて前に進んでいく,0.6545
2885,3194,1,今日風強いけど走った,0.6901
1095,1331,1,強風の日に小学生絶対やりそう笑,0.9261
1079,1315,1,たまに外れる感が好き❤,0.7147
4978,5509,1,かわいいｗｗｗ,0.9865
3754,4243,0,1:11あれやん.....,0.6923
6551,7262,1,メッチャ中毒性のある～。。。,0.9727
2233,2517,0,この歌の良さがいまだにわからん,0.5825
3781,4272,1,0:55ハトの大乱闘大好き,0.9805
4546,5072,0,リコーダー見つからなくて口笛でどうにかしようとしたけど無理だった,0.9927
7468,8202,1,すんごい可愛い,0.9913
5967,6552,0,30後半ぐらいからオッサンにはものすごい鬱曲に聞こえ始める,0.9845
6121,6708,0,なんだ、髪が無い俺には関係の無い歌か,0.6804
4726,5252,0,クラスの女子ほぼ全員前髪ｶﾞﾁｶﾞﾁだからオールバックみれなくて悲しい,0.9957
7555,8289,1,めちゃめちゃかわいいし力入ってるなーと思って登録者数みたらこれで1万！？桁もう1桁多くてもおかしくないくらいにはクオリティ高い良曲でした,0.9875
1852,2099,1,コメント多すぎて草,0.7052
6999,7726,1,もう全部可愛い…w,0.9784
7481,8215,1,たまたま、ありえんほど風強くてオールバックになって外出してた今日見つけてしまった……MV可愛いし日常歌ったボカロあまりないので思わず高評価をポチりました……伝説の作画崩壊キャベツに反応してしまいました,0.9321
1843,2090,1,あえての機械音声。天才的なリコーダーの音外し。…………初期のボカロってこんな感じだったなぁと…………ボカロ曲ってこういうのでいいんだよなぁって思いました。,0.7875
7491,8225,0,風強すぎて終わるなり〜って聞こえて申し訳無さすぎる,0.9944
7254,7985,1,ハト大乱闘おもしろすぎwww,0.9828
2801,3108,0,わかる、風強いとスチールドラゴン乗れなくなるんだよな😂,0.6998
2640,2944,1,強風オールバックならぬ強風給付金ならいたよなぁ。名前は言わないぞ！,0.545
4078,4582,1,Spotifyに出ないかなこの曲,0.6319
4414,4922,1,一番最近の曲が一番再生されてるのなんか凄いｗ,0.7372
4310,4816,1,深いメッセージなど要らない、創作は自由であると再認識させられ、止まっていた筆が動き出し人生が明るくなりました。,0.9733
2841,3150,1,本家これなんだ…！（感動）笛の下手くそなﾋﾟｯ!!!が好きすぎる,0.9802
5347,5896,1,一言一言小並感なのが凄く小学生らしくて可愛いから大好きなのほんともおー(アッチェレランド),0.9835
6861,7585,1,自転車通学が楽しみです,0.9856
3083,3403,0,歌詞少なっ,0.6152
1213,1450,1,動物の役割可愛すぎだろ,0.9747
5162,5711,0,まさに、今日。風強すぎ,0.8921
982,1201,1,癖になって好き,0.9895
2245,2529,0,こんな感じ？豪雨ストレート外出た瞬間終わったわ天気悪すぎて帰れない傘無さすぎてずぶ濡れに定期定期的にストレート地下に潜りたいなって思いました雨さえなくなればあったかいのにずっと座りたいなって思いましたいやいやと外出たらあめかぜかみなり大号泣あー外出た瞬間終わったわ置き傘パクられ帰れない雨強すぎて梅雨入りに定期定期的に貞子ヘアーそっと出た瞬間終わったわ天気悪すぎて帰れない傘無さすぎてずぶ濡れに定期定期的にストレート犯人見つけてストレート,0.703
1991,2272,1,ヤバイ😂アイドルにも負けてない😂,0.5834
6926,7652,0,くせになりゅううううううう,0.8935
877,1095,0,歌詞が意味わからん,0.9658
478,586,1,カップヌードルのCMにもなってるスゴすぎ！！！！,0.9814
5968,6553,1,1:24かわいい,0.9686
3361,3739,0,電車乗った瞬間終わったわ運転見合わせ進めない風強過ぎてお亡くなり定期定期列車オールストップ（実話,0.9405
7752,8486,0,サビの「お亡くなり」ってなんなのか分からんかったんやが、前髪命→命が無くなる→お亡くなりってことなんかね？,0.9361
3266,3600,1,足元の餃子みたいの可愛い,0.9859
2469,2766,0,なにこれ,0.617
3347,3718,0,今日死ぬほど風強くて髪の毛セットしたのに無事に終わったよ。,0.4252
3493,3971,1,ﾝﾄﾞｩﾙﾙﾙﾙみたいな巻き舌っぽいピアノの音好き過ぎる,0.9772
3096,3417,1,前奏が全くないのが現代人のニーズに答えていて素晴らしい,0.9891
7318,8050,1,これまたスシ食べたいのネタになりそうな曲だな,0.7289
6856,7580,0,生き物たちの動きがクセになる…,0.9736
6055,6641,1,すごい日常的かつあらゆる人が共感できる内容に軽快でクセになるメロディと可愛いイラスト、印象的で頭から離れない,0.9639
726,921,0,おも、、、ろい,0.7811
2215,2498,1,これぐらい曲の中で悠長でもウケるってのを証明したよね,0.9661
5588,6152,0,高齢者は風強すぎてお亡くなりがガチだからなぁ煽られて転倒→骨折→寝たきりのコンボマジで気をつけてほしい,0.9861
313,406,1,中出た瞬間終わったわ！,0.965
2112,2395,0,どことなく日常を感じる,0.8909
6587,7301,1,ガチャから出てくるウパ好きｗ,0.9748
1026,1248,0,友達が風邪引いて熱だして、冷たいもの食いまくって強制クールダウンしてたww,0.9259
3585,4065,1,リコーダーの音良いな,0.9663
3513,3992,1,定期定期的に聴きたくなる,0.9681
2255,2539,1,カラス可愛い,0.991
7811,8546,1,「って思いました」ってなんの捻りもなくて大好き,0.9905
413,515,0,高校の入学式、風が強すぎて遅刻したことを思い出した。,0.7368
3878,4378,1,かわいい,0.9801
3678,4165,0,キャベツはちょっと皮肉っぽい,0.817
6479,7124,1,キャベツの作画が最高,0.9789
7245,7976,0,リコーダーパートまじでクセになる,0.9556
6777,7500,0,帰り道、疲労で空回りする脳内ってこんな感じだなって思いました,0.945
806,1023,0,何故か全てあなたの所偽です思い出した,0.8347
885,1103,1,高評価70万いった,0.9425
7548,8282,1,めっちゃ好きです！ありがとうございます！,0.9949
2597,2897,0,風強すぎてオワオワリ,0.9338
7182,7913,0,0:36風さえなくなればあったかくなるのにの圧倒的言い訳感,0.9085
3944,4445,1,鳥が1番好きかもしれん……めちゃくちゃ可愛い……とり……,0.9835
1303,1540,1,オリジナルを見に来ました～♪,0.9498
1486,1728,1,発想・クリエイティブ力が天才過ぎる。神曲動画。,0.9764
7812,8547,0,癖になる脱力感,0.9138
7887,8623,1,ちょっとクセになるリズム感良き,0.8802
1900,2155,0,チャリ民だからどんなに前髪整えても風吹いてなくても定期的にオールバッグで泣きたい,0.514
1437,1679,0,せっかく神曲なのに「Tiktokの曲だ！」とか言ってるあほ多すぎて鬱,0.9948
7263,7994,0,おでこ広すぎ人間としては強風が吹くと定期的にオールバックどころかハゲになる,0.7351
4570,5096,1,グンマー帝国生まれ育ちにはわかりみ深いです。高校時代登校した時に「それパーマか？」って生徒指導の先生に聞かれ「風で…」と答えたら「あぁ」てなりました。今年二十歳の長男も高校時代に同じやり取りをしたそうで、やっぱりグンマーは強風オールバックに相応しいと思いました。いやマジで前に進めないからね嘘じゃ無いからね(切実),0.8481
6,7,1,天才,0.8312
6135,6722,0,また聞きたくなって戻ってきたら100万いってるんだが、、、？俺がいない間に何があったし,0.7184
4455,4965,0,頑張ってリコーダーのとこ再現しようとしてるけど高い音が出ない…,0.9872
3610,4095,0,自分の住んでる地域、風が強くて毎日毎日向かい風食らってるチャリ進まなくて腹立つよな…風さえなければ幸せなのに…,0.9926
2949,3259,0,これ共感不可避かと思ったら、天パ共感不可。,0.9058
2571,2870,1,元気出た,0.9369
5481,6036,1,日記みたいな歌詞なのが好き,0.9618
4205,4709,0,1:10のやつ見た目完全にボールなのにキャベツに見える俺らは洗脳済である…,0.8714
3198,3523,0,テンポが遅いと思った私は末期か…,0.9905
3353,3729,0,さくらみこより良くてラブマツスタジオよりは物足りないまあ体調は悪くならないな,0.4924
6425,7042,0,今日それでマジ萎えた,0.9899
5570,6133,0,今なら言えるけど、仮に学校着いてもそこまでの強風なら学校休みになってそう,0.8541
7115,7846,0,なんだろう...キャベツに既視感が,0.8465
4969,5500,1,莉犬さんが歌ってるのでてる人気になったね,0.9552
4925,5456,1,風で前髪ぐしゃぐしゃになるたびにこの曲を思い出して、ちょっと楽しい気分になる,0.9846
4223,4727,0,一回聞いて連続で聞いています。止まることができません。(쑻),0.9462
6429,7046,0,のんのんびよりのれんげちゃんみたいでかわいい,0.7271
1132,1368,0,【お歌詞作り苦労するよね】0:02,0.5656
6087,6674,1,風受けて薄目になってる顔かわいい,0.9709
4602,5128,0,人生何が起きるか分からんね(*´∇`),0.9348
4004,4507,1,「って思いました」って歌詞めちゃくちゃ小学生の作文感あって好きwww,0.9898
3645,4132,1,なんだろう共感出来るし中毒性あるし、この歌いい意味でヤベぇや,0.7214
3384,3778,1,今日風強すぎて、自転車でだんだん進めなくなるのを感じていたら、この曲が頭の中で自動再生し始めた人です,0.6553
6505,7193,1,こうゆうのでいいんだよこうゆうのでw,0.706
3291,3628,1,1000万再生おめでとう御座います友達から教えてもらって聞いてます！これからも応援してます！,0.9926
1081,1317,0,なんか小学生肌焼けてるのリアル,0.9428
1819,2064,0,外出た瞬間終ったわ天気は、良いのに進めない風強すぎてお亡くなり定期定期的にオールバック（強風オールバック）,0.9216
2527,2826,1,新入社員ワイ社会(そと)出た瞬間終わったわ,0.7081
3212,3539,1,メッセージ性が強いのに何の意味も持たせていない様な不思議な感じ好き,0.673
517,627,1,子供がよく歌ってたから調べて聞いたら耳に残ってもうたわ,0.6583
4298,4804,1,絶対この作者音MADすきだ,0.988
4273,4779,0,外出た瞬間終わったわ黄砂がガン降り真っ黄色洗車も出来ずに進めない,0.9798
2867,3176,0,前髪とか気にしない人ー！✋,0.8183
5407,5960,1,小津さんのアニメーションも好きやな,0.9497
2065,2347,1,いいっすねー,0.9743
561,676,0,CMに使われた瞬間また流行ったわ流行してるのにまたバズる,0.9706
5628,6206,1,僕も歌い手として活動しているので良かったらコラボしたいです,0.9869
2232,2515,1,ハト増えすぎたりすぐ死にまくってたせいで元の歌詞に少し感動した,0.8794
3515,3994,1,たまーに歌詞が理解出来なくなるの好き,0.9681
631,754,0,産まれた時点で詰んでる同じ世界なのに特定の人には逆風が吹いている境遇によっては命を落とす人もいる耐えきれずに頭がおかしくなる,0.9946
1748,1993,0,これが元凶か…（良い意味で）,0.5281
4627,5153,1,1:11作画崩壊キャベツ出てきて嬉しくなった,0.9926
1499,1741,1,がちで日常的に起きてた通学あるあるをそのまま歌詞にして、それをうまく歌に出来るのが本当にすごいと思う！あと絵が可愛い。鳩大乱闘がちすこ,0.9888
5336,5885,0,いきなり曲が始まるとこが不意に強風浴びたみたいですこ,0.8944
1761,2006,1,ヌァ～ンナンダ、この唱ぁー～！、す・きっ！！！！。,0.8152
3624,4109,0,0:09下がっていく速度が鬼,0.78
1126,1362,0,カラスさんのカスタネットまねできない,0.8675
1015,1234,1,この音楽も好き,0.9822
6604,7319,0,1:26くらいのユキちゃんきゅうくらりんみたいなってんなぁ,0.6636
1609,1852,0,台風直撃オールバック2023/06/02,0.6001
4380,4887,0,オールバックの俺は追い風に負けて終わる。,0.869
4860,5390,1,今日この曲にぴったりな風ふいてるわ,0.8724
6067,6654,1,いつの間にか100万再生行ってるｗ凄え！,0.9848
3414,3883,0,今日強風オールバックすぎる,0.9313
7520,8254,1,これすき,0.9694
3644,4131,0,中毒確定❤,0.9413
2235,2519,0,プロセカとかに追加されたらノーツの速さ強制的にMAXにされそうw😂w😂w😂w😂w😂w,0.8244
7777,8511,1,結構ユキちゃんはハスキーボイスを生かした暗めの曲が多い気がするから明るくてぽゃぽゃした曲珍しくて好きだ！！絵がめちゃくちゃ可愛い…,0.9915
3050,3362,1,リコーダーをピィィィって吹くところまじかわいい,0.9887
7580,8314,1,唐突な作画崩壊キャベツで笑ったw,0.7404
3853,4350,1,絵が可愛い,0.9908
1217,1454,0,嫌い,0.9912
4944,5475,1,鳥さんたちの荒ぶり方が好き,0.9587
5739,6320,0,病みつきになるリコーダー,0.9055
7062,7793,1,この曲から入って他の曲も聴いたけど歯医者さんの曲もかわいかったのでおすすめです,0.9932
1595,1838,1,瑠璃色レタスなんて久しぶりに見たわ(ﾉ∀`),0.5814
5386,5938,1,笛吹くところでなんか癒やされる,0.9515
7083,7814,1,こういうのでいいんだよ,0.7965
2089,2371,0,ここまで「わかるわ〜」って共感できる曲ない,0.6624
6677,7394,1,中毒性高いw,0.9877
5569,6132,0,くそ…ここんとこ2週間くらいこれ聞かないと落ち着かない…！,0.98
614,736,0,シーフードのcm見て、こっちにも動画載ってないか確認して来たけど、載ってなかった😢,0.874
925,1144,0,ハゲにはわからないあるある,0.7774
7570,8304,0,キャベツの作画崩壊感がたまらん,0.9863
1087,1323,1,今年の覇権曲確定だねー,0.9655
632,756,0,下手くそでも商品になるギリギリを計算して作ってる曲だなMVが凄いだけで歌は大したことない,0.9001
2730,3036,0,AppleMusicで出してくれーたのむー,0.9341
5344,5893,1,風強いとこに住んでるから助かります,0.9827
7242,7973,1,なんかほんとに好き中毒になる,0.8357
7684,8418,1,素敵な曲だな…他の曲はどんなものなんだろうな…て思ってこの方の動画欄見てみたら…！！！！！！！私が滅茶苦茶リピートして聴いてたUNDERTALEのオルゴールアレンジが！！！！！貴方様でしたか😭😭😭🙏🙏🙏ボカロPとしての活動も応援しています‼️😊,0.9831
5700,6281,1,この曲めっちゃ好きなんだが！中毒性ある！,0.9775
5536,6093,1,作画崩壊キャベツすき,0.9921
1724,1969,1,このカラス俺よりカスタネット上手い,0.9294
5292,5841,1,リコーダーが好きすぎる,0.986
6563,7274,1,謎の生物が転がってるの好き,0.9722
4086,4590,1,ようじょかわいい❤,0.8913
5972,6557,1,伸びすごすぎw,0.9792
3451,3929,1,可愛くて毎日見てる,0.9868
5994,6580,1,わんちゃんがすごいアンテのいぬみたいwww,0.5707
4932,5463,0,定期的にきてしまう,0.7065
3552,4032,1,ここ最近で一番好きや…もっと早く聞けば良かった,0.983
502,612,1,CM出演おめでとう！！歌愛ユキが世間に知れ渡って嬉しいよー！！,0.9934
3326,3684,1,派生作品からきたけど原曲結構いいな。,0.9895
6754,7477,1,かわいい,0.9801
392,489,1,リコーダー吹いてるときのカラス可愛いなー,0.984
3010,3320,1,いつかこのコメント欄も「今見てる？」みたいなコメントが上くるんやろなー,0.4894
3067,3383,0,批判とかじゃないんだけど、なんで鬼バズりしたんやこれ,0.933
7151,7882,1,このゆるい感じがいい,0.9599
1274,1511,1,みんな、深読みできないとか言ってるけど、できるだろ？だって、途中のメロンに見えるものはあれはキャベツに違いないそれは彼女のアニメに対する情熱(笑)なんだ,0.7531
6598,7312,1,AIには決して生み出せない、希望に溢れた作品。,0.9259
6259,6855,1,ユキちゃん可愛すぎる……,0.9879
7065,7796,0,ハト大乱闘でだめだったwww,0.9882
5447,6001,1,ただただかわいい1:24,0.9886
2934,3244,1,めっちゃ面白い。ははは🤣,0.9853
5796,6379,0,少なくとも一日一回は来てしまう,0.6259
84,112,1,だんだんめちゃくちゃになってくの好き,0.9908
5017,5550,1,歌ってみたもいいけどダントツで原曲の声がいいんだよなぁ…,0.9636
1686,1930,1,今日カラオケ行ったらDAMにも歌あっだ꒰ঌ(๑≧ᗜ≦)‪໒꒱⋆⸜♡⸝‍⋆,0.92
5125,5673,1,めっっっちゃ好き。キャラも曲も大好き可愛い。虚無のウーパールーパー可愛いし꒰(˙𐃷˙)꒱,0.992
2417,2704,0,やべえ、ガチ癖になって1日3回聞きに来てしまう,0.6486
6410,7025,1,もう100万回再生！,0.8795
4242,4747,1,お亡くなりってワードがなんか小学生み感じて好き,0.9803
6574,7286,0,AppleMusicは早く！,0.9635
7116,7847,0,ラインミュージックで配信してくれえええええ,0.926
3494,3972,1,なんかリズムすこ,0.7454
7604,8338,0,キャベツはわかるけど、犬なのか猫なのかワケわからんのすこ,0.9794
5989,6575,1,リコーダー吹き始めた瞬間好きすぎて終わったわ,0.9855
6389,6999,1,待って伝説のキャベツ作画出てくるのは聞いてないwwwwwwwwwww,0.6101
6848,7572,1,なんか色んなボカロ曲のいいとこどりしたみたいなMVだみてて飽きない,0.9003
2081,2363,1,イッヌかわいい,0.9912
1923,2199,0,風強い日ってあるよね〜学校も…［強風注意報ってだけだから登校はしないとだよ？］とか言ってくる始末だしほんとに強風っていやになるよね💦あとは傘がぶっ飛んでくあとそれに雨も追加されたらやばすぎて進めんのは確実だな足の筋力と腕の支える力とたんりょく？？？てのが必要になるのだーほんとに外出るってだけで今の時期は太陽サンサンだし…帽子日焼け止め？諸々準備めんでぇぇぇ…だけど忘れ物したら［事前に準備しとかないとだよ？］とか親に言われるし…ちゃんとしてても［いや言い訳はいいから］はは…わたしちゃんと頑張って日々生きてるんだがな……💦私ﾀｸｻﾝﾔﾙｺﾄｱﾙ…ﾀｲﾍﾝｽｷﾞﾙﾏｲﾆﾁ……(うんどう、学校で習っても覚えきれなかった勉強内容……体調かんり…私生活に必要なもの諸々……はは……みんなできてるんだから…私もしっかりやってかないと……周りが頑張ってるし私が何かしら言い訳ボソボソ言ってる間も頑張って仕事してる人もオルシ最悪倒れたとしてもまぁ…ほどほどに頑張りたいのだかな……ほどほどっていうたんびに私自分でどのくらいが許容範囲か…わかってへんのか？ってなったりするくらいだから…まだまだ勉強不足？それかもうキャパ限界過ぎて溢れてきてる…？？私の限界か……？)ってなってるな！社会人感たちも学生のみなさんも日々お疲れ様ですー………！！わたしは健康なのかわかんないけど心と頭？は疲れ切って日々大変なのですわ！みなさんもおきをつけくださーい長文失礼しました〜^^;ニートでは多分ない…仕事は大丈夫…一人でできないことは誰かに頼って一緒にやってけばええのだ…頼るのも大事…大事…そう言い聞かせてやってくしか選択肢はないのだから……💦,0.8862
3490,3968,0,くせ毛の私に強風の日は終わってる。,0.824
1951,2230,1,やっぱり最後のウーパーは最高だな！,0.9907
5279,5828,1,皆言ってるけど最近意味深系多かったからこういう感じの何も考えずに聞ける曲嬉しいそしてキャベツに見覚えがありすぎる,0.9906
5491,6046,1,この曲作ってる時点でセンスありまくりだけど1:39の外とそっとをかけてるって思ったらなんか笑える,0.644
5897,6482,1,マジでこんな伸びるのかよww,0.8911
4865,5395,1,カラス可愛いんだよなー,0.9882
3967,4468,1,唐突なキャベツが出てきた瞬間終わったはw笑った,0.7016
7779,8513,1,可愛い〜,0.9906
5993,6579,0,犬が転がるくらい風が強くてもなびかない髪はものすごく重たいのだろう,0.7934
6415,7031,0,伸びエグイなさっきまで95万再生とかだったのに,0.8801
6196,6788,1,これくらいが1番聴きやすいのよ😌,0.6389
7350,8083,1,中毒性強すぎて定期定期的に聞きたくなる,0.9845
5861,6446,0,めっちゃ難しい感情がある時これ聴くと全部吹っ飛ぶ,0.7182
5624,6202,0,ずっと頭の中でループしてる。。,0.5689
184,262,1,この曲が史上2曲目のボカロ一億再生達成だろうな。,0.9253
2852,3161,1,小学校まで坊主、以降今に至ってほぼ短髪だけどこの曲の中毒性に陥った26歳7ヶ月一般男性です🙋‍♂️,0.8904
3787,4278,1,1:39のところのそっとのとこ、外じゃなくてそっと出たけど、即オールバックになったとかって意味だったら面白いw(伝われっ)いや、そんな意味はきっとないな、何も考えないで楽しめる曲だからな。,0.9811
3913,4414,1,有名なキャベツでかわいい,0.9794
1638,1881,1,これ大好きすぎる,0.994
3609,4094,1,3週間ぶりくらいに来てみたら再生回数10倍近くなっててクールポコ化しちゃったわ,0.9531
911,1129,0,無駄に深読みしてる人達居るがアホらしくて見てられん,0.9828
4382,4889,0,伝説(?)の作画崩壊キャベツ!?!?,0.8937
3155,3476,1,曲の長さが音ゲーに向いてるのおもろい,0.9643
2474,2771,1,二分弱と短いはずなのに、えらく満足感と中毒性のある曲,0.743
6191,6782,1,この曲知ってリコーダーを懐かしく思ったのは私だけじゃないはず(^-^;,0.5476
5803,6386,1,0:16のとこ可愛いし好きすぎるw,0.9908
7534,8268,1,中毒性ヤバすぎ,0.9938
3071,3390,1,ユキちゃん嬉しい,0.9914
1961,2241,0,今日は強風オールバックみたいな天気だな…,0.9715
7603,8337,1,音楽もMVもかわいくてとても好き流行れー！！！,0.9924
7732,8466,1,あ！！！！！！！！！！！！！！！例のキャベツだｯｯｯｯ！！！！！！！！,0.4024
5786,6369,1,何泊か空白を入れたあとに言うのが「って思いました」なの本当に何も中身無くて好き笑,0.9843
